,Cancelled,CarrierDel,CarrierID,Delays,LateAircraftDel,Month,NASDel,NumFlights,SecurityDel,WeatherDel,Year
772,209.0,3339.0,Northwest Airlines Inc.,3894.0,1525.0,10,5774.0,41897,33.0,429.0,2004
773,517.0,2886.0,Comair Inc.,5877.0,134.0,10,3557.0,31597,34.0,2051.0,2004
774,820.0,3063.0,Skywest Airlines Inc.,5084.0,1331.0,10,1005.0,41665,20.0,338.0,2004
775,22.0,291.0,ATA Airlines d/b/a ATA,555.0,258.0,10,622.0,6234,10.0,3.0,2004
776,386.0,2573.0,United Air Lines Inc.,5112.0,2663.0,10,5012.0,47012,0.0,133.0,2004
777,504.0,3281.0,US Airways,5342.0,3040.0,10,4375.0,38102,0.0,129.0,2004
778,614.0,8275.0,Southwest Airlines Co.,17887.0,12796.0,10,7471.0,85621,154.0,441.0,2004
779,77.0,1279.0,Expressjet Airlines Inc.,2848.0,1625.0,10,3820.0,31487,38.0,116.0,2004
780,368.0,3045.0,American Airlines Inc.,8280.0,4410.0,11,7098.0,55140,73.0,1760.0,2004
781,284.0,2048.0,Alaska Airlines Inc.,3490.0,1777.0,11,1848.0,12949,42.0,60.0,2004
782,1.0,575.0,JetBlue Airways,1039.0,470.0,11,687.0,7871,58.0,14.0,2004
783,27.0,1349.0,Continental Air Lines Inc.,3426.0,1451.0,11,4454.0,24555,42.0,552.0,2004
784,190.0,933.0,Independence Air,3030.0,2227.0,11,1774.0,18378,33.0,33.0,2004
785,481.0,4199.0,Delta Air Lines Inc.,9430.0,4870.0,11,9518.0,55940,14.0,598.0,2004
786,764.0,2328.0,Atlantic Southeast Airlines,6689.0,1021.0,11,4256.0,24163,25.0,1610.0,2004
787,96.0,539.0,AirTran Airways Corporation,2922.0,1383.0,11,2013.0,13976,0.0,8.0,2004
788,9.0,189.0,Hawaiian Airlines Inc.,195.0,92.0,11,1.0,3796,4.0,11.0,2004
789,246.0,2189.0,US Airways,2918.0,1566.0,11,2471.0,16101,51.0,61.0,2004
790,1568.0,3344.0,American Eagle Airlines Inc.,7164.0,4753.0,11,6081.0,40839,10.0,863.0,2004
791,231.0,3067.0,Northwest Airlines Inc.,3954.0,1390.0,11,4688.0,41680,28.0,566.0,2004
792,434.0,3281.0,Comair Inc.,5492.0,132.0,11,3359.0,32440,14.0,1426.0,2004
793,1077.0,3007.0,Skywest Airlines Inc.,5148.0,1189.0,11,1088.0,39864,24.0,525.0,2004
794,4.0,361.0,ATA Airlines d/b/a ATA,611.0,315.0,11,783.0,5508,37.0,6.0,2004
795,337.0,2704.0,United Air Lines Inc.,5628.0,2597.0,11,4428.0,43060,0.0,172.0,2004
796,335.0,3724.0,US Airways,6132.0,3594.0,11,4771.0,36544,0.0,113.0,2004
797,430.0,7887.0,Southwest Airlines Co.,16986.0,11603.0,11,6641.0,81460,142.0,634.0,2004
798,455.0,1806.0,Expressjet Airlines Inc.,4673.0,2655.0,11,5713.0,30346,79.0,621.0,2004
799,859.0,5798.0,American Airlines Inc.,13577.0,7333.0,12,10176.0,58339,259.0,2694.0,2004
800,361.0,2858.0,Alaska Airlines Inc.,4547.0,2397.0,12,2175.0,13401,25.0,74.0,2004
801,0.0,1812.0,JetBlue Airways,2720.0,1654.0,12,1679.0,8432,123.0,25.0,2004
802,122.0,1927.0,Continental Air Lines Inc.,4445.0,1666.0,12,4656.0,25358,198.0,619.0,2004
803,535.0,1028.0,Independence Air,4244.0,3248.0,12,1997.0,17249,20.0,87.0,2004
804,1199.0,5981.0,Delta Air Lines Inc.,11329.0,5629.0,12,9531.0,57554,31.0,899.0,2004
805,875.0,2721.0,Atlantic Southeast Airlines,6392.0,1273.0,12,3552.0,24562,41.0,1052.0,2004
806,147.0,889.0,AirTran Airways Corporation,3389.0,1565.0,12,2272.0,14873,0.0,45.0,2004
807,12.0,212.0,Hawaiian Airlines Inc.,139.0,38.0,12,3.0,3971,5.0,3.0,2004
808,283.0,2714.0,US Airways,3814.0,2008.0,12,3027.0,16561,92.0,99.0,2004
809,1514.0,4373.0,American Eagle Airlines Inc.,9327.0,6352.0,12,7993.0,42629,17.0,1261.0,2004
810,432.0,5865.0,Northwest Airlines Inc.,7588.0,3201.0,12,7674.0,42195,64.0,994.0,2004
811,5265.0,3747.0,Comair Inc.,7269.0,210.0,12,3544.0,33657,15.0,2300.0,2004
812,1930.0,4953.0,Skywest Airlines Inc.,8867.0,2207.0,12,1903.0,41574,41.0,782.0,2004
813,33.0,612.0,ATA Airlines d/b/a ATA,1042.0,599.0,12,1191.0,5924,49.0,11.0,2004
814,763.0,5380.0,United Air Lines Inc.,9507.0,4405.0,12,6608.0,44613,4.0,232.0,2004
815,874.0,5867.0,US Airways,9190.0,5584.0,12,6808.0,37435,0.0,276.0,2004
816,832.0,12385.0,Southwest Airlines Co.,24070.0,16919.0,12,9120.0,86269,303.0,652.0,2004
817,1068.0,2471.0,Expressjet Airlines Inc.,6393.0,3963.0,12,7481.0,32135,173.0,944.0,2004
818,2228.0,5531.0,American Airlines Inc.,12931.0,6995.0,1,10279.0,57700,39.0,3201.0,2005
819,398.0,1921.0,Alaska Airlines Inc.,3237.0,1555.0,1,1799.0,13154,23.0,104.0,2005
820,233.0,1877.0,JetBlue Airways,2745.0,1739.0,1,1588.0,8459,82.0,41.0,2005
821,318.0,1543.0,Continental Air Lines Inc.,3154.0,1031.0,1,3783.0,23046,127.0,310.0,2005
822,1170.0,699.0,Independence Air,2660.0,1952.0,1,1537.0,16279,4.0,62.0,2005
823,3316.0,4559.0,Delta Air Lines Inc.,8873.0,4141.0,1,8746.0,57931,7.0,670.0,2005
824,2019.0,2596.0,Atlantic Southeast Airlines,5708.0,1166.0,1,3400.0,24835,10.0,984.0,2005
825,626.0,925.0,AirTran Airways Corporation,3442.0,1652.0,1,2578.0,14854,0.0,107.0,2005
826,21.0,240.0,Hawaiian Airlines Inc.,162.0,82.0,1,12.0,3928,9.0,20.0,2005
827,452.0,2336.0,US Airways,3479.0,1793.0,1,2591.0,16255,70.0,121.0,2005
828,3152.0,4053.0,American Eagle Airlines Inc.,8947.0,6206.0,1,8464.0,43009,7.0,1366.0,2005
829,898.0,4695.0,Northwest Airlines Inc.,6311.0,2835.0,1,7776.0,40432,33.0,852.0,2005
830,2365.0,4525.0,Comair Inc.,8145.0,306.0,1,4560.0,33338,28.0,2309.0,2005
831,2145.0,4296.0,Skywest Airlines Inc.,8394.0,2154.0,1,1583.0,41443,33.0,992.0,2005
832,118.0,401.0,ATA Airlines d/b/a ATA,725.0,443.0,1,1068.0,5229,22.0,27.0,2005
833,1208.0,5636.0,United Air Lines Inc.,10058.0,5348.0,1,7708.0,41537,5.0,668.0,2005
834,1799.0,4764.0,US Airways,8231.0,4852.0,1,6510.0,37507,0.0,398.0,2005
835,1759.0,9087.0,Southwest Airlines Co.,20682.0,14305.0,1,8698.0,85903,170.0,992.0,2005
836,859.0,2019.0,Expressjet Airlines Inc.,4753.0,2855.0,1,6220.0,30085,63.0,558.0,2005
837,736.0,3468.0,American Airlines Inc.,7924.0,3697.0,2,6322.0,52197,17.0,951.0,2005
838,206.0,1640.0,Alaska Airlines Inc.,2865.0,1416.0,2,1400.0,11956,25.0,40.0,2005
839,10.0,1184.0,JetBlue Airways,1768.0,1220.0,2,1647.0,7835,39.0,12.0,2005
840,120.0,1468.0,Continental Air Lines Inc.,3258.0,1308.0,2,3843.0,21768,33.0,377.0,2005
841,97.0,915.0,Independence Air,1728.0,1163.0,2,1595.0,11653,7.0,35.0,2005
842,1188.0,3349.0,Delta Air Lines Inc.,8242.0,4332.0,2,9114.0,55015,1.0,387.0,2005
843,1360.0,2756.0,Atlantic Southeast Airlines,5918.0,1070.0,2,4371.0,22594,9.0,1177.0,2005
844,144.0,851.0,AirTran Airways Corporation,3718.0,1769.0,2,2937.0,13714,0.0,32.0,2005
845,1.0,118.0,Hawaiian Airlines Inc.,90.0,42.0,2,6.0,3553,2.0,3.0,2005
846,215.0,1689.0,US Airways,2593.0,1424.0,2,2251.0,14755,19.0,56.0,2005
847,1116.0,2647.0,American Eagle Airlines Inc.,5776.0,3674.0,2,4984.0,39900,7.0,499.0,2005
848,518.0,3858.0,Northwest Airlines Inc.,4943.0,2207.0,2,6457.0,37809,20.0,839.0,2005
849,972.0,2628.0,Comair Inc.,4870.0,111.0,2,2965.0,30227,37.0,1275.0,2005
850,742.0,3473.0,Skywest Airlines Inc.,5429.0,897.0,2,1159.0,38537,20.0,354.0,2005
851,53.0,185.0,ATA Airlines d/b/a ATA,471.0,251.0,2,564.0,4169,8.0,3.0,2005
852,260.0,3164.0,United Air Lines Inc.,5898.0,2905.0,2,4651.0,37155,0.0,182.0,2005
853,722.0,5344.0,US Airways,7693.0,4262.0,2,5531.0,36011,0.0,356.0,2005
854,565.0,7293.0,Southwest Airlines Co.,16522.0,11576.0,2,7106.0,78220,116.0,601.0,2005
855,480.0,1539.0,Expressjet Airlines Inc.,3799.0,2326.0,2,5096.0,28264,31.0,518.0,2005
856,473.0,4417.0,American Airlines Inc.,10333.0,5088.0,3,7728.0,58466,42.0,1454.0,2005
857,196.0,2024.0,Alaska Airlines Inc.,3219.0,1636.0,3,1605.0,13233,29.0,31.0,2005
858,89.0,1841.0,JetBlue Airways,2679.0,2024.0,3,2364.0,9196,65.0,59.0,2005
859,142.0,2250.0,Continental Air Lines Inc.,4671.0,1984.0,3,5698.0,26680,76.0,400.0,2005
860,117.0,1141.0,Independence Air,2064.0,1245.0,3,1728.0,13263,12.0,63.0,2005
861,1450.0,4322.0,Delta Air Lines Inc.,10531.0,5788.0,3,9559.0,60784,32.0,838.0,2005
862,1201.0,2843.0,Atlantic Southeast Airlines,5759.0,910.0,3,3675.0,26005,25.0,1173.0,2005
863,162.0,1175.0,AirTran Airways Corporation,4653.0,2309.0,3,3183.0,15797,0.0,48.0,2005
864,6.0,301.0,Hawaiian Airlines Inc.,279.0,186.0,3,27.0,3921,8.0,2.0,2005
865,165.0,1493.0,US Airways,2187.0,1109.0,3,1869.0,16684,33.0,38.0,2005
866,1344.0,3292.0,American Eagle Airlines Inc.,6798.0,4284.0,3,5588.0,44844,15.0,585.0,2005
867,562.0,4927.0,Northwest Airlines Inc.,6675.0,2971.0,3,7033.0,44090,35.0,1167.0,2005
868,1267.0,2693.0,Comair Inc.,5527.0,319.0,3,3241.0,33124,121.0,1435.0,2005
869,654.0,4010.0,Skywest Airlines Inc.,6622.0,1160.0,3,1550.0,44527,23.0,323.0,2005
870,40.0,233.0,ATA Airlines d/b/a ATA,642.0,326.0,3,645.0,4181,13.0,9.0,2005
871,212.0,3742.0,United Air Lines Inc.,7069.0,3460.0,3,4886.0,40633,3.0,223.0,2005
872,997.0,7812.0,US Airways,10993.0,6417.0,3,6877.0,40742,0.0,303.0,2005
873,672.0,8642.0,Southwest Airlines Co.,19222.0,12611.0,3,7201.0,87562,161.0,544.0,2005
874,420.0,1914.0,Expressjet Airlines Inc.,4819.0,2932.0,3,5931.0,33808,53.0,438.0,2005
875,358.0,3256.0,American Airlines Inc.,7086.0,3578.0,4,5307.0,55773,18.0,887.0,2005
876,236.0,1716.0,Alaska Airlines Inc.,2699.0,1289.0,4,1281.0,12753,17.0,18.0,2005
877,43.0,964.0,JetBlue Airways,1587.0,1153.0,4,1567.0,9241,33.0,37.0,2005
878,52.0,1504.0,Continental Air Lines Inc.,2917.0,1186.0,4,3817.0,24826,49.0,225.0,2005
879,151.0,693.0,Independence Air,1577.0,946.0,4,1101.0,13127,5.0,93.0,2005
880,1016.0,3089.0,Delta Air Lines Inc.,6353.0,3266.0,4,6752.0,57967,8.0,473.0,2005
881,950.0,2395.0,Atlantic Southeast Airlines,4384.0,761.0,4,2879.0,25326,11.0,883.0,2005
882,148.0,887.0,AirTran Airways Corporation,2995.0,1504.0,4,1971.0,15737,0.0,28.0,2005
883,5.0,155.0,Hawaiian Airlines Inc.,125.0,39.0,4,2.0,3889,5.0,1.0,2005
884,104.0,1126.0,US Airways,1707.0,746.0,4,1536.0,16196,43.0,28.0,2005
885,987.0,3024.0,American Eagle Airlines Inc.,5829.0,3512.0,4,4213.0,43778,18.0,481.0,2005
886,317.0,3300.0,Northwest Airlines Inc.,4371.0,1650.0,4,4611.0,42625,22.0,558.0,2005
887,641.0,2071.0,Comair Inc.,3480.0,94.0,4,2336.0,32047,9.0,791.0,2005
888,774.0,2887.0,Skywest Airlines Inc.,4302.0,781.0,4,649.0,42789,16.0,180.0,2005
889,16.0,103.0,ATA Airlines d/b/a ATA,219.0,83.0,4,295.0,3616,1.0,4.0,2005
890,734.0,2221.0,United Air Lines Inc.,4357.0,2108.0,4,3147.0,39119,0.0,153.0,2005
891,459.0,4108.0,US Airways,5948.0,3402.0,4,4583.0,38419,0.0,177.0,2005
892,285.0,5673.0,Southwest Airlines Co.,12933.0,8293.0,4,4966.0,84517,99.0,251.0,2005
893,256.0,1427.0,Expressjet Airlines Inc.,3437.0,1847.0,4,4456.0,32747,27.0,322.0,2005
894,238.0,3101.0,American Airlines Inc.,7774.0,3993.0,5,5490.0,57228,15.0,1337.0,2005
895,301.0,3287.0,Alaska Airlines Inc.,4707.0,2454.0,5,2817.0,12796,38.0,26.0,2005
896,0.0,754.0,JetBlue Airways,1202.0,860.0,5,1178.0,8899,25.0,22.0,2005
897,44.0,1195.0,Continental Air Lines Inc.,2618.0,886.0,5,3127.0,24808,37.0,232.0,2005
898,39.0,927.0,Independence Air,1859.0,1300.0,5,1867.0,12666,20.0,73.0,2005
899,759.0,2836.0,Delta Air Lines Inc.,5776.0,2698.0,5,5718.0,59031,4.0,280.0,2005
900,729.0,2489.0,Atlantic Southeast Airlines,4475.0,743.0,5,2758.0,26209,3.0,780.0,2005
901,10.0,595.0,Frontier Airlines Inc.,960.0,542.0,5,575.0,6269,0.0,50.0,2005
902,80.0,829.0,AirTran Airways Corporation,3060.0,1386.0,5,1765.0,16603,0.0,27.0,2005
903,6.0,139.0,Hawaiian Airlines Inc.,97.0,26.0,5,4.0,4019,1.0,0.0,2005
904,163.0,1285.0,US Airways,1922.0,956.0,5,1374.0,16953,23.0,32.0,2005
905,1083.0,3144.0,American Eagle Airlines Inc.,6604.0,4111.0,5,4970.0,45943,7.0,632.0,2005
906,183.0,3170.0,Northwest Airlines Inc.,4042.0,1453.0,5,4412.0,42514,15.0,541.0,2005
907,375.0,1500.0,Comair Inc.,2956.0,53.0,5,2068.0,32582,8.0,885.0,2005
908,561.0,2798.0,Skywest Airlines Inc.,4264.0,630.0,5,956.0,43786,9.0,153.0,2005
909,17.0,77.0,ATA Airlines d/b/a ATA,228.0,81.0,5,287.0,3587,2.0,4.0,2005
910,453.0,3435.0,United Air Lines Inc.,6380.0,3504.0,5,4742.0,41045,0.0,201.0,2005
911,339.0,2916.0,US Airways,4662.0,2554.0,5,3795.0,37994,0.0,262.0,2005
912,322.0,6492.0,Southwest Airlines Co.,14130.0,8754.0,5,4643.0,87862,104.0,345.0,2005
913,175.0,1454.0,Expressjet Airlines Inc.,3542.0,1945.0,5,4252.0,34008,50.0,247.0,2005
914,400.0,5368.0,American Airlines Inc.,12447.0,7284.0,6,9633.0,57142,30.0,2082.0,2005
915,426.0,4531.0,Alaska Airlines Inc.,6100.0,3459.0,6,3593.0,13799,59.0,56.0,2005
916,20.0,1247.0,JetBlue Airways,2157.0,1591.0,6,2041.0,8906,27.0,83.0,2005
917,104.0,1609.0,Continental Air Lines Inc.,3935.0,1310.0,6,3948.0,25017,48.0,303.0,2005
918,345.0,1056.0,Independence Air,2691.0,1934.0,6,2263.0,12031,20.0,73.0,2005
919,1390.0,4571.0,Delta Air Lines Inc.,10519.0,5471.0,6,9968.0,56692,6.0,404.0,2005
920,1109.0,3145.0,Atlantic Southeast Airlines,6659.0,1216.0,6,4361.0,26344,18.0,1326.0,2005
921,1.0,705.0,Frontier Airlines Inc.,1195.0,724.0,6,796.0,6406,0.0,161.0,2005
922,149.0,1265.0,AirTran Airways Corporation,5095.0,2497.0,6,3498.0,16547,0.0,43.0,2005
923,8.0,196.0,Hawaiian Airlines Inc.,188.0,79.0,6,9.0,4137,0.0,0.0,2005
924,166.0,1629.0,US Airways,2356.0,1149.0,6,1902.0,16726,20.0,54.0,2005
925,1234.0,4168.0,American Eagle Airlines Inc.,8646.0,5290.0,6,6264.0,44866,2.0,501.0,2005
926,510.0,5964.0,Northwest Airlines Inc.,8005.0,3581.0,6,7848.0,42589,26.0,1549.0,2005
927,1046.0,2162.0,Comair Inc.,4440.0,73.0,6,2808.0,31591,7.0,1465.0,2005
928,519.0,3970.0,Skywest Airlines Inc.,6313.0,1109.0,6,1199.0,43287,19.0,407.0,2005
929,36.0,159.0,ATA Airlines d/b/a ATA,470.0,235.0,6,516.0,3688,7.0,5.0,2005
930,533.0,5562.0,United Air Lines Inc.,9827.0,5798.0,6,7245.0,40962,0.0,612.0,2005
931,896.0,5223.0,US Airways,8173.0,5004.0,6,5958.0,36805,0.0,671.0,2005
932,336.0,8496.0,Southwest Airlines Co.,19550.0,12761.0,6,6719.0,86593,190.0,938.0,2005
933,688.0,1932.0,Expressjet Airlines Inc.,4973.0,2654.0,6,5022.0,35067,53.0,304.0,2005
934,820.0,6723.0,American Airlines Inc.,16213.0,10049.0,7,11704.0,59726,34.0,3957.0,2005
935,99.0,3613.0,Alaska Airlines Inc.,4793.0,2580.0,7,2681.0,14317,70.0,38.0,2005
936,47.0,1855.0,JetBlue Airways,3056.0,2368.0,7,2673.0,9546,43.0,98.0,2005
937,152.0,2408.0,Continental Air Lines Inc.,6209.0,2722.0,7,5472.0,25851,71.0,877.0,2005
938,415.0,1209.0,Independence Air,3097.0,2318.0,7,2625.0,12463,29.0,90.0,2005
939,2101.0,6258.0,Delta Air Lines Inc.,14480.0,8119.0,7,12718.0,58284,17.0,908.0,2005
940,1764.0,3609.0,Atlantic Southeast Airlines,7859.0,1253.0,7,5433.0,26727,13.0,1872.0,2005
941,17.0,770.0,Frontier Airlines Inc.,1271.0,751.0,7,818.0,7119,1.0,76.0,2005
942,142.0,1288.0,AirTran Airways Corporation,6280.0,3386.0,7,4374.0,17465,0.0,61.0,2005
943,4.0,121.0,Hawaiian Airlines Inc.,117.0,46.0,7,8.0,4400,2.0,1.0,2005
944,257.0,2312.0,US Airways,3231.0,1474.0,7,2228.0,17307,66.0,73.0,2005
945,1786.0,4396.0,American Eagle Airlines Inc.,10233.0,6688.0,7,7520.0,45669,18.0,1490.0,2005
946,1051.0,7146.0,Northwest Airlines Inc.,9655.0,4301.0,7,7776.0,44261,37.0,1677.0,2005
947,1296.0,2771.0,Comair Inc.,5843.0,151.0,7,3784.0,33290,13.0,1893.0,2005
948,674.0,4004.0,Skywest Airlines Inc.,5949.0,1071.0,7,843.0,44077,20.0,294.0,2005
949,40.0,197.0,ATA Airlines d/b/a ATA,635.0,315.0,7,620.0,3806,18.0,3.0,2005
950,618.0,5238.0,United Air Lines Inc.,9691.0,5349.0,7,6326.0,42173,1.0,440.0,2005
951,819.0,5986.0,US Airways,9636.0,6034.0,7,6786.0,36707,0.0,836.0,2005
952,443.0,11195.0,Southwest Airlines Co.,24178.0,16205.0,7,8070.0,88726,188.0,1368.0,2005
953,1306.0,2868.0,Expressjet Airlines Inc.,7670.0,4441.0,7,7435.0,36047,59.0,1076.0,2005
954,1144.0,5270.0,American Airlines Inc.,11860.0,7049.0,8,9251.0,58955,32.0,2586.0,2005
955,139.0,2898.0,Alaska Airlines Inc.,4030.0,2124.0,8,2301.0,14368,52.0,58.0,2005
956,64.0,1101.0,JetBlue Airways,1898.0,1394.0,8,1758.0,9585,41.0,75.0,2005
957,232.0,2061.0,Continental Air Lines Inc.,4715.0,1885.0,8,4303.0,25976,131.0,491.0,2005
958,347.0,824.0,Independence Air,1718.0,1210.0,8,1536.0,12343,25.0,35.0,2005
959,1828.0,5303.0,Delta Air Lines Inc.,12645.0,6783.0,8,11086.0,58111,13.0,620.0,2005
960,2181.0,3371.0,Atlantic Southeast Airlines,8295.0,1359.0,8,5241.0,27117,7.0,1818.0,2005
961,16.0,549.0,Frontier Airlines Inc.,970.0,564.0,8,590.0,6937,5.0,64.0,2005
962,281.0,1159.0,AirTran Airways Corporation,5529.0,2860.0,8,3731.0,17316,0.0,80.0,2005
963,3.0,85.0,Hawaiian Airlines Inc.,89.0,27.0,8,5.0,4382,2.0,2.0,2005
964,147.0,1705.0,US Airways,2398.0,1072.0,8,1869.0,17419,32.0,89.0,2005
965,1468.0,4149.0,American Eagle Airlines Inc.,8742.0,5635.0,8,6734.0,46605,18.0,1099.0,2005
966,1236.0,8451.0,Northwest Airlines Inc.,10294.0,4456.0,8,7649.0,42446,38.0,885.0,2005
967,911.0,2580.0,Comair Inc.,5300.0,140.0,8,3491.0,34249,11.0,1640.0,2005
968,443.0,4121.0,Skywest Airlines Inc.,6262.0,1128.0,8,951.0,45063,41.0,231.0,2005
969,11.0,139.0,ATA Airlines d/b/a ATA,398.0,183.0,8,420.0,3793,7.0,5.0,2005
970,486.0,3571.0,United Air Lines Inc.,6543.0,3372.0,8,4382.0,42077,7.0,208.0,2005
971,724.0,3822.0,US Airways,6152.0,3565.0,8,4490.0,36828,0.0,333.0,2005
972,995.0,9933.0,Southwest Airlines Co.,21527.0,14066.0,8,7167.0,90569,142.0,948.0,2005
973,796.0,2765.0,Expressjet Airlines Inc.,6491.0,3926.0,8,6789.0,36765,107.0,690.0,2005
974,806.0,3464.0,American Airlines Inc.,7100.0,3655.0,9,6073.0,53453,17.0,922.0,2005
975,143.0,1707.0,Alaska Airlines Inc.,2503.0,1215.0,9,1472.0,13146,37.0,13.0,2005
976,51.0,413.0,JetBlue Airways,866.0,566.0,9,1056.0,8624,8.0,17.0,2005
977,1008.0,1044.0,Continental Air Lines Inc.,2598.0,859.0,9,2842.0,22803,32.0,323.0,2005
978,30.0,380.0,Independence Air,773.0,519.0,9,877.0,10093,20.0,14.0,2005
979,1937.0,2481.0,Delta Air Lines Inc.,4494.0,2139.0,9,4909.0,49866,1.0,57.0,2005
980,716.0,2521.0,Atlantic Southeast Airlines,4735.0,791.0,9,1998.0,25470,12.0,336.0,2005
981,42.0,278.0,Frontier Airlines Inc.,476.0,225.0,9,299.0,6568,3.0,20.0,2005
982,174.0,657.0,AirTran Airways Corporation,2252.0,990.0,9,1559.0,15095,0.0,11.0,2005
983,5.0,120.0,Hawaiian Airlines Inc.,101.0,22.0,9,3.0,3957,1.0,3.0,2005
984,202.0,1122.0,US Airways,1780.0,703.0,9,1018.0,16211,16.0,18.0,2005
985,1039.0,2966.0,American Eagle Airlines Inc.,6078.0,3670.0,9,5042.0,44408,12.0,462.0,2005
986,492.0,5255.0,Northwest Airlines Inc.,6409.0,2428.0,9,5960.0,37149,27.0,689.0,2005
987,436.0,1686.0,Comair Inc.,3219.0,80.0,9,2138.0,31990,6.0,810.0,2005
988,363.0,3117.0,Skywest Airlines Inc.,4609.0,880.0,9,841.0,42785,28.0,198.0,2005
989,30.0,91.0,ATA Airlines d/b/a ATA,312.0,153.0,9,322.0,3296,2.0,2.0,2005
990,391.0,2563.0,United Air Lines Inc.,4935.0,2595.0,9,4164.0,39412,0.0,161.0,2005
991,474.0,1663.0,US Airways,3048.0,1651.0,9,2710.0,32452,0.0,115.0,2005
992,1021.0,6799.0,Southwest Airlines Co.,14802.0,9382.0,9,5235.0,84591,90.0,301.0,2005
993,2172.0,1699.0,Expressjet Airlines Inc.,4017.0,2135.0,9,4238.0,32884,41.0,355.0,2005
994,1297.0,3286.0,American Airlines Inc.,6827.0,3392.0,10,5635.0,54507,16.0,885.0,2005
995,193.0,1382.0,Alaska Airlines Inc.,2108.0,1000.0,10,1484.0,13286,24.0,30.0,2005
996,294.0,793.0,JetBlue Airways,1622.0,1022.0,10,1524.0,9418,29.0,16.0,2005
997,363.0,1374.0,Continental Air Lines Inc.,3729.0,1315.0,10,4031.0,25015,38.0,377.0,2005
998,111.0,568.0,Independence Air,1076.0,757.0,10,1150.0,9814,12.0,28.0,2005
999,1576.0,2723.0,Delta Air Lines Inc.,6222.0,3220.0,10,6506.0,51441,9.0,188.0,2005
1000,649.0,2312.0,Atlantic Southeast Airlines,5293.0,417.0,10,2953.0,26096,6.0,1095.0,2005
1001,59.0,419.0,Frontier Airlines Inc.,774.0,464.0,10,549.0,6750,0.0,122.0,2005
1002,267.0,926.0,AirTran Airways Corporation,3717.0,1776.0,10,2775.0,16954,0.0,7.0,2005
1003,0.0,114.0,Hawaiian Airlines Inc.,101.0,30.0,10,0.0,4029,3.0,1.0,2005
1004,214.0,1269.0,US Airways,2085.0,941.0,10,1486.0,16688,12.0,39.0,2005
1005,1000.0,2735.0,American Eagle Airlines Inc.,5728.0,3332.0,10,4385.0,45212,0.0,526.0,2005
1006,473.0,3722.0,Northwest Airlines Inc.,5245.0,1864.0,10,3912.0,35779,42.0,803.0,2005
1007,641.0,1944.0,Comair Inc.,3889.0,65.0,10,2595.0,32929,9.0,971.0,2005
1008,496.0,3582.0,Skywest Airlines Inc.,5118.0,1057.0,10,696.0,44830,19.0,237.0,2005
1009,61.0,124.0,ATA Airlines d/b/a ATA,434.0,184.0,10,405.0,3441,4.0,2.0,2005
1010,400.0,2839.0,United Air Lines Inc.,5472.0,2630.0,10,4102.0,40830,0.0,188.0,2005
1011,675.0,2726.0,US Airways,4722.0,2725.0,10,4108.0,32997,0.0,173.0,2005
1012,874.0,8849.0,Southwest Airlines Co.,18923.0,12391.0,10,6867.0,87943,110.0,408.0,2005
1013,832.0,2128.0,Expressjet Airlines Inc.,5168.0,2847.0,10,5421.0,34753,39.0,381.0,2005
1014,223.0,3771.0,American Airlines Inc.,8324.0,4522.0,11,7603.0,53461,9.0,929.0,2005
1015,121.0,1734.0,Alaska Airlines Inc.,2510.0,1160.0,11,1784.0,12387,28.0,40.0,2005
1016,2.0,1173.0,JetBlue Airways,1985.0,1424.0,11,1904.0,10158,28.0,19.0,2005
1017,34.0,1501.0,Continental Air Lines Inc.,3586.0,1281.0,11,4014.0,24519,41.0,268.0,2005
1018,24.0,306.0,Independence Air,569.0,364.0,11,722.0,6265,8.0,28.0,2005
1019,376.0,3381.0,Delta Air Lines Inc.,6819.0,3852.0,11,7809.0,47747,3.0,188.0,2005
1020,469.0,2451.0,Atlantic Southeast Airlines,5240.0,380.0,11,3314.0,24839,7.0,823.0,2005
1021,9.0,513.0,Frontier Airlines Inc.,789.0,502.0,11,607.0,6373,0.0,26.0,2005
1022,81.0,909.0,AirTran Airways Corporation,3611.0,1687.0,11,2315.0,17035,0.0,13.0,2005
1023,9.0,153.0,Hawaiian Airlines Inc.,123.0,51.0,11,4.0,3898,4.0,0.0,2005
1024,157.0,1311.0,US Airways,2084.0,839.0,11,1246.0,16039,24.0,40.0,2005
1025,774.0,3238.0,American Eagle Airlines Inc.,7118.0,4620.0,11,5968.0,43016,2.0,678.0,2005
1026,351.0,4763.0,Northwest Airlines Inc.,5987.0,2498.0,11,5954.0,35093,16.0,641.0,2005
1027,750.0,2845.0,Comair Inc.,5049.0,115.0,11,3587.0,31477,5.0,1187.0,2005
1028,823.0,4322.0,Skywest Airlines Inc.,6253.0,1278.0,11,1217.0,43154,23.0,324.0,2005
1029,39.0,122.0,ATA Airlines d/b/a ATA,343.0,173.0,11,370.0,2831,5.0,0.0,2005
1030,259.0,2951.0,United Air Lines Inc.,5887.0,3013.0,11,4690.0,39686,0.0,232.0,2005
1031,171.0,2375.0,US Airways,3693.0,2048.0,11,3609.0,30278,0.0,120.0,2005
1032,470.0,7652.0,Southwest Airlines Co.,16106.0,9796.0,11,5276.0,84471,107.0,385.0,2005
1033,444.0,2200.0,Expressjet Airlines Inc.,5222.0,2804.0,11,5268.0,33411,37.0,372.0,2005
